hsr_value,code,product_name,brands,categories,categories_tags,labels,labels_tags,countries,nutriscore_grade,nova_group,energy-kj_100g,energy_100g,carbohydrates_100g,sugars_100g,fat_100g,saturated-fat_100g,proteins_100g,fiber_100g,salt_100g,sodium_100g,energy_kj_100g,sugar_energy_ratio,category_primary
4.5,9310012055433,Fiery Chilli Garlic & Paprika Pasta Sauce,Dolmio,"Condiments, Sauces, Pasta sauces, Groceries",en:condiments|en:sauces|en:pasta-sauces|en:groceries,en:health-star-rating-4-5,en:health-star-rating|en:health-star-rating-4-5,Australia,a,4.0,195.0,195.0,6.2,4.5,0.7,0.2,2.4,,0.7525,0.301,195.0,0.023076923076923078,condiments
4.5,9326666610072,Gluten Free Rice Puffs,Freedom Foods,,,"No gluten, Australian made, Health Star Rating, Health Star Rating 4.5",en:no-gluten|en:australian-made|en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,1540.0,84.1,8.86,1.43,0.286,6.57,12.0,0.286,0.114,1540.0,0.005753246753246753,
4.5,9354237000090,ProActiv Light,Flora,,,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,1540.0,2.0,1.3,41.0,9.8,1.8,,0.9,0.36,1540.0,0.0008441558441558442,
4.5,9356418000356,V2 mince,V2,"Plant-based foods and beverages, Plant-based foods",en:plant-based-foods-and-beverages|en:plant-based-foods,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:Australia,c,4.0,,960.0,5.84,1.04,13.12,6.0,17.68,,0.738,0.2952,960.0,0.0010833333333333333,plant-based-foods-and-beverages
4.5,9300633907228,Australian Steakhouse Chips,Woolworths,fr:chips,en:snacks|en:salty-snacks|en:appetizers|en:chips-and-fries|en:crisps,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:Australia,a,4.0,,615.0,20.4,0.5,5.4,1.0,3.4,2.7,0.0975,0.039,615.0,0.0008130081300813008,snacks
4.5,9300657235123,Baked Beans No Added Sugar 3 x 300g,Heinz,"Plant-based foods and beverages, Plant-based foods, Prepared vegetables, Baked beans in tomato sauce",en:plant-based-foods-and-beverages|en:plant-based-foods|en:prepared-vegetables|en:baked-beans-in-tomato-sauce,"Health Star Rating, Health Star Rating 4.5, No added sugar",en:health-star-rating|en:health-star-rating-4-5|en:no-added-sugar,en:Australia,a,,,366.0,18.2,4.0,0.45,0.15,4.8,5.95,0.557,0.223,366.0,0.01092896174863388,plant-based-foods-and-beverages
4.5,9319133331525,Natural untrusted birches muesli,,,,"Australian made, Health Star Rating, Health Star Rating 4.5",en:australian-made|en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,1751.0,49.111111111111,10.888888888889,16.888888888889,2.0,12.222222222222,10.666666666667,,,1751.0,0.006218668697252427,
4.5,9339687170029,Natural pine nuts,Woolworths MACRO,"Plant-based foods and beverages,Plant-based foods,Nuts and their products,Nuts,Pine nuts",en:plant-based-foods-and-beverages|en:plant-based-foods|en:nuts-and-their-products|en:nuts|en:pine-nuts,"Health Star Rating,Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,Australia,unknown,,,2927.0,4.6666666666667,3.3333333333333,70.0,4.3333333333333,13.0,5.0,,,2927.0,0.001138822457578852,plant-based-foods-and-beverages
4.5,9330059000166,hommus natural,Sss Foods,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Condiments, Legumes, Seeds, Spreads, Legume seeds, Pulses, Chickpeas, Sauces, Dips, Hommus",en:plant-based-foods-and-beverages|en:plant-based-foods|en:legumes-and-their-products|en:condiments|en:legumes|en:seeds|en:spreads|en:legume-seeds|en:pulses|en:chickpeas|en:sauces|en:dips|en:hommus,"No gluten, Vegetarian, Kosher, No preservatives, Vegan, Australian made, Health Star Rating, Health Star Rating 4.5, No palm oil, No canola oil, No vinegar",en:no-gluten|en:vegetarian|en:kosher|en:no-preservatives|en:vegan|en:australian-made|en:health-star-rating|en:health-star-rating-4-5|en:no-palm-oil|en:no-canola-oil|en:no-vinegar,Australia,b,3.0,569.0,569.0,17.4,1.0,4.5,0.7,6.3,,0.34,0.136,569.0,0.0017574692442882249,plant-based-foods-and-beverages
4.5,9339687059492,Chocolate Flavored Milk,Woolworths,"Beverages, Dairies, Dairy drinks, Flavoured milks, Chocolate milks",en:beverages|en:dairies|en:dairy-drinks|en:flavoured-milks|en:chocolate-milks,"Australian made, Health Star Rating, Health Star Rating 4.5",en:australian-made|en:health-star-rating|en:health-star-rating-4-5,en:au,c,4.0,,239.0,8.9,8.5,0.9,0.6,3.2,,0.122,0.049,239.0,0.03556485355648536,beverages
4.5,9315090201901,Corn flakes,Freedom Foods,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Flakes, Cereal flakes, Extruded cereals, Extruded flakes, Corn flakes",en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:flakes|en:cereal-flakes|en:extruded-cereals|en:extruded-flakes|en:corn-flakes,"No gluten, Health Star Rating, Health Star Rating 4.5",en:no-gluten|en:health-star-rating|en:health-star-rating-4-5,"France, en:australia",c,4.0,,1556.0,75.2,7.1,1.9,0.4,7.8,,0.2,0.08,1556.0,0.004562982005141388,plant-based-foods-and-beverages
4.5,9310092000620,Ardmona Pie Fruit Apple Sliced,Ardmona,,,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:Australia,unknown,,,187.0,11.4,8.48,0.08,0.08,0.24,0.72,0.01,0.004,187.0,0.0453475935828877,
4.5,9310645260617,Natures kitchen ginger & chilli infused tofu,Coles,,,"Australian made, en:health-star-rating-4-5",en:australian-made|en:health-star-rating|en:health-star-rating-4-5,en:Australia,unknown,4.0,,577.0,5.6,1.0,6.0,1.0,13.0,5.0,0.625,0.25,577.0,0.0017331022530329288,
4.5,9300633636876,soft wholemeal sandwich loaf,Woolworths,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Sliced breads",en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:breads|en:sliced-breads,"Australian made, Health Star Rating, Health Star Rating 4.5",en:australian-made|en:health-star-rating|en:health-star-rating-4-5,en:Australia,a,4.0,,1000.0,39.2,3.05,3.39,0.169,9.49,5.93,0.949,0.38,1000.0,0.0030499999999999998,plant-based-foods-and-beverages
4.5,720516025921,Gluten Free Rice Puffs,Orgran,,,"No gluten, Australian made, Health Star Rating, Health Star Rating 4.5",en:no-gluten|en:australian-made|en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,1640.0,74.4,2.6666666666667,4.8,2.6666666666667,9.3333333333333,,0.0,0.0,1640.0,0.0016260162601626218,
4.5,9315090211443,Protein crunch,Freedom Foods,,,"No gluten, Health Star Rating, Health Star Rating 4.5",en:no-gluten|en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,1590.0,66.25,15.5,2.0,0.5,20.0,,0.125,0.05,1590.0,0.009748427672955974,
4.5,9311964003619,Safflower cooking oil,,Oil,en:oil,"Australian made, Health Star Rating, Health Star Rating 4.5",en:australian-made|en:health-star-rating|en:health-star-rating-4-5,en:au,d,,,3402.0,0.0,0.0,92.0,5.0,0.0,,0.0,0.0,3402.0,0.0,oil
4.5,9340784006708,,,"Sandwiches,Hamburgers,Vegetarian hamburgers",en:meat-alternatives|en:sandwiches|en:hamburgers|en:vegetarian-hamburgers,"Australian made,Health Star Rating,Health Star Rating 4.5",en:australian-made|en:health-star-rating|en:health-star-rating-4-5,Australia,b,4.0,634.0,634.0,24.9,7.0,1.4,1.0,6.2,6.8,1.325,0.53,634.0,0.011041009463722398,meat-alternatives
4.5,9356418000028,Burger,V2,,,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,Australia,unknown,4.0,,985.0,5.84,0.973,14.6,6.02,17.7,5.13,0.737,0.295,985.0,0.0009878172588832488,
4.5,9344372004596,Mango chunks,"Crwati e Gourmet, Creative Gourmet","Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Frozen foods, Fruits based foods, Frozen plant-based foods, Fruits, Frozen fruits",en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:frozen-foods|en:fruits-based-foods|en:frozen-plant-based-foods|en:fruits|en:frozen-fruits,"Health Star Rating, Health Star Rating 4.5, No added sugar",en:health-star-rating|en:health-star-rating-4-5|en:no-added-sugar,en:Australia,unknown,,,244.0,12.4,8.7,0.2,,1.8,1.4,0.0075,0.003,244.0,0.03565573770491803,plant-based-foods-and-beverages
4.5,9300652804539,Up & Go,Sanitarium,,,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,331.0,11.4,6.32,1.84,0.24,3.32,1.6,0.163,0.0652,331.0,0.01909365558912387,
4.5,4088700354636,Moo Box Strawberry Flavoured Milk,Farm sale,,,en:health-star-rating-4-5,en:health-star-rating|en:health-star-rating-4-5,en:Australia,unknown,,,222.0,7.7,7.35,0.9,0.7,3.25,,0.105,0.042,222.0,0.03310810810810811,
4.5,9334864001684,Roasted Carved Chicken Breast,Mt barker,,,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:Australia,unknown,4.0,523.0,523.0,1.45,0.484,2.58,0.645,23.9,,0.577,0.231,523.0,0.0009254302103250477,
4.5,9300658411434,Yoplait Protein Yoghurt,Yoplait,,,en:health-star-rating-4-5,en:health-star-rating|en:health-star-rating-4-5,en:Australia,unknown,,,380.0,9.5,9.0,2.9,1.9,6.6,0.2,0.195,0.078,380.0,0.02368421052631579,
4.5,9310081124986,Deli grilled Vegetables Capsicum Zucchini eggplant,Birds Eye,,,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,270.0,7.95,5.5,2.5,0.25,1.9,2.3,,,270.0,0.020370370370370372,
4.5,4088700062777,Tuna in brine,,,,en:health-star-rating-4-5,en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,469.0,1.0526315789474,1.0526315789474,0.63157894736842,0.21052631578947,26.842105263158,,0.83157894736842,0.332631578947368,469.0,0.002244417012681023,
4.5,9310015252235,Peanuts Smoky BBQ flavour,,,,en:health-star-rating-4-5,en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,2553.0,16.666666666667,5.3333333333333,51.0,8.3333333333333,27.0,9.0,0.425,0.17,2553.0,0.002089045567306424,
4.5,9339687340354,No sugar strawberry yoghurt,Woolworths,,,"Australian made, No added sugar, en:health-star-rating-4-5",en:australian-made|en:health-star-rating|en:health-star-rating-4-5|en:no-added-sugar,au,unknown,,,318.0,6.0,4.90000009536743,3.90000009536743,2.59999990463257,4.19999980926514,1.0,,,318.0,0.01540880533134412,
4.5,4061459970180,Italian Diced Tomatoes,Remano,,,en:health-star-rating-4-5,en:health-star-rating|en:health-star-rating-4-5,en:Australia,unknown,,,88.0,3.0,3.0,0.1,,1.3,,0.05,0.02,88.0,0.03409090909090909,
4.5,26319247,Regular Soy Milk,,"Plant-based foods and beverages, Beverages, Plant-based foods, Legumes and their products, Dairy substitutes, Milk substitutes, Plant-based beverages, Plant-based milk alternatives, Legume-based drinks, Soy-based drinks",en:plant-based-foods-and-beverages|en:beverages|en:plant-based-foods|en:legumes-and-their-products|en:dairy-substitutes|en:milk-substitutes|en:plant-based-beverages|en:plant-based-milk-alternatives|en:legume-based-drinks|en:soy-based-drinks,en:health-star-rating-4-5,en:health-star-rating|en:health-star-rating-4-5,en:au,b,,,222.0,2.8,1.8,3.0,0.4,3.0,,0.225,0.09,222.0,0.008108108108108109,plant-based-foods-and-beverages
4.5,9310645460567,Ditali No.130,Cucina Matese,,,"Made in Italy, en:health-star-rating-4-5",en:health-star-rating|en:health-star-rating-4-5|en:made-in-italy,en:Australia,unknown,,,1510.0,70.0,4.0,1.5,,14.0,3.3,0.02,0.008,1510.0,0.0026490066225165563,
4.5,5201119009785,Spicy Black Eyed Beans,Paliria,,,"Vegetarian, Vegan, Health Star Rating, Health Star Rating 4.5, en:european-vegetarian-union-vegan",en:vegetarian|en:vegan|en:european-vegetarian-union|en:european-vegetarian-union-vegan|en:health-star-rating|en:health-star-rating-4-5,en:Australia,unknown,,,609.0,12.3,2.44,7.67,0.889,5.22,3.33,0.292,0.117,609.0,0.0040065681444991785,
4.5,9300658410574,Plus multi benefit yogurt,,,,en:health-star-rating-4-5,en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,297.0,6.7,5.6,3.2,2.0,3.2,0.2,,,297.0,0.018855218855218854,
4.5,9310645226187,Butter flavoured popcron,Coles,Popcorn,en:snacks|en:popcorn,"Australian made, en:health-star-rating-4-5",en:australian-made|en:health-star-rating|en:health-star-rating-4-5,en:Australia,e,4.0,,2280.0,32.0,5.0,39.0,33.5,9.0,7.5,1.52,0.61,2280.0,0.0021929824561403508,snacks
4.5,9310012061441,Chilli non-carne,,,,en:health-star-rating-4-5,en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,419.0,11.478873239437,4.7887323943662,2.6760563380282,0.28169014084507,4.7183098591549,5.7042253521127,0.92429577464787,0.369718309859148,419.0,0.011428955595146062,
4.5,9300652015775,Banana flavoured up&go,Sanitarium,,,en:health-star-rating-4-5,en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,331.0,11.4,6.4285714285714,1.8,0.22857142857143,3.3428571428571,1.6,0.15857142857143,0.063428571428572,331.0,0.01942166594734562,
4.5,9300601301119,Italian passata,Coles,"Plant-based foods and beverages, Plant-based foods, Condiments, Fruits and vegetables based foods, Vegetables based foods, Sauces, Tomatoes and their products, Tomato sauces, Tomato purées, Groceries",en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:condiments|en:vegetables-based-foods|en:sauces|en:tomatoes-and-their-products|en:tomato-sauces|en:tomato-purees|en:groceries,"Vegetarian, Vegan, en:health-star-rating-4-5",en:vegetarian|en:vegan|en:health-star-rating|en:health-star-rating-4-5,Australia,a,1.0,123.0,123.0,4.6,4.3,0.2,0.1,1.5,1.5,0.1397,0.05588,123.0,0.034959349593495934,plant-based-foods-and-beverages
4.5,26200255,Quick Start liquid breakfast,,,,en:health-star-rating-4-5,en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,301.0,10.4,7.1199996948244,1.5199999809265,0.2,3.320000076294,,0.2,0.08,301.0,0.02365448403596146,
4.5,9310645442334,Passats With Basil,Cucina Matese,,,"Made in Italy, en:health-star-rating-4-5",en:health-star-rating|en:health-star-rating-4-5|en:made-in-italy,en:Australia,unknown,,,206.0,9.03,4.8,0.571,0.571,1.71,1.89,,,206.0,0.02330097087378641,
4.5,4088700131404,Tamari Almonds,,,,en:health-star-rating-4-5,en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,2580.0,7.0,6.6666666666667,55.0,4.6666666666667,19.0,12.0,1.0666666666667,0.42666666666668,2580.0,0.0025839793281653874,
4.5,9300633219413,Woolworths Lasagne Sheets,Woolworths,Lasagne sheets,en:plant-based-foods-and-beverages|en:plant-based-foods|en:pastas|en:lasagna-sheets,"Health Star Rating, Health Star Rating 4.5, en:source-of-fibre",en:source-of-fibre|en:health-star-rating|en:health-star-rating-4-5,"Australia,New Zealand",a,,,1460.0,66.4,3.8,1.4,0.4,13.5,5.6,0.015,0.006,1460.0,0.0026027397260273972,plant-based-foods-and-beverages
4.5,9340784002847,Roasted Peanut & Caramel - Nut Butter Bar,Nutty Bruce,,,"Vegetarian, Vegan, en:health-star-rating-4-5",en:vegetarian|en:vegan|en:health-star-rating|en:health-star-rating-4-5,"Vietnam, en:australia",unknown,,,1778.0,45.8,42.5,19.4,3.1,11.9,,0.98,0.392,1778.0,0.023903262092238472,
4.5,9369998234592,Fruity gummy bears,Funday Natural Sweets,"Snacks, Sweet snacks, Confectioneries, Candies, Gummi candies, Gummy bears",en:snacks|en:sweet-snacks|en:confectioneries|en:candies|en:gummi-candies|en:gummy-bears,"Vegetarian, Vegan, en:health-star-rating-4-5",en:vegetarian|en:vegan|en:health-star-rating|en:health-star-rating-4-5,au,unknown,,,862.0,13.2,6.2,0.0,0.0,0.8,15.4,,,862.0,0.0071925754060324825,snacks
4.5,9344372002783,Frozen Blueberries,,,,"No added sugar, en:health-star-rating-4-5",en:health-star-rating|en:health-star-rating-4-5|en:no-added-sugar,en:au,unknown,,,238.0,13.0,10.2,0.3,0.1,0.5,0.6,,,238.0,0.04285714285714286,
4.5,9310081129042,Plant based tender chicken style strips,Birds Eye,Meat analogues,en:meat-alternatives|en:meat-analogues,"Health Star Rating,Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,"Australia,New Zealand",a,4.0,,460.0,1.0,1.0,3.1,0.4,18.6,7.4,1.37,0.547,460.0,0.002173913043478261,meat-alternatives
4.5,9310645385143,Low Sugar Double choc muesli bars,,,,"Rainforest Alliance, en:health-star-rating-4-5",en:health-star-rating|en:health-star-rating-4-5|en:rainforest-alliance,en:au,unknown,,,1520.0,49.333333333333,4.6666666666667,11.4,3.3333333333333,8.9333333333333,14.933333333333,0.25,0.1,1520.0,0.003070175438596513,
4.5,9350539001018,Hot & Spicy Chicken Tenders,Fropro,,,"Source of proteins, High proteins, en:health-star-rating-4-5",en:source-of-proteins|en:health-star-rating|en:health-star-rating-4-5|en:high-proteins,en:Australia,unknown,,,879.0,6.8,2.6,10.5,1.53,26.7,2.93,1.07,0.427,879.0,0.0029579067121729237,
4.5,9339687089918,Acai & Mixed Berry Protein bowl,Macro Whole Foods Market,,,"Health Star Rating, Health Star Rating 4.5, High proteins",en:source-of-proteins|en:health-star-rating|en:health-star-rating-4-5|en:high-proteins,en:au,unknown,,,1660.0,50.0,14.3,10.2,2.17,33.3,12.8,0.496,0.198,1660.0,0.008614457831325301,
4.5,9310006757114,Fruit Powerz,,,,"No added sugar, en:health-star-rating-4-5",en:health-star-rating|en:health-star-rating-4-5|en:no-added-sugar,en:au,unknown,,,218.0,10.444444444444,9.2222222222222,0.22222222222222,0.11111111111111,0.66666666666667,2.3333333333333,,,218.0,0.042303771661569727,
4.5,9347564,mini munch almond blueberry,think food,,,"Vegetarian, Vegan, en:health-star-rating-4-5",en:vegetarian|en:vegan|en:health-star-rating|en:health-star-rating-4-5,Australia,unknown,,2380.0,2380.0,22.5,18.5,42.0,3.5,20.0,10.0,0.45,0.18,2380.0,0.007773109243697479,
4.5,4088700318362,Dark Roasted Peanut Butter,,,,en:health-star-rating-4-5,en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,2540.0,13.5,4.0,49.5,7.0,19.0,8.0,0.6375,0.255,2540.0,0.0015748031496062992,
4.5,9300605145351,Nat Oat Sachets,Uncle Tobys,,,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,1600.0,61.0,14.333333333333,7.6666666666667,1.6666666666667,0.0,8.3333333333333,,,1600.0,0.008958333333333126,
4.5,9319133335929,Carman's Vanilla Birthday Cake Aussie Oat Bar,Carman's,en:cereal-bars,en:snacks|en:sweet-snacks|en:bars|en:cereal-bars,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,1490.0,53.3333,12.3333,11.6667,4.3333,8.3333,,,,1490.0,0.00827738255033557,snacks
4.5,9344372004121,Frozen Pink Dragonfruit Chunks,Creative Gourmet,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Frozen foods, Fruits based foods, Frozen plant-based foods, Fruits, Frozen fruits",en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:frozen-foods|en:fruits-based-foods|en:frozen-plant-based-foods|en:fruits|en:frozen-fruits,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:au,a,,,294.0,13.8,10.6,0.9,0.2,1.0,1.1,0.0175,0.007,294.0,0.03605442176870748,plant-based-foods-and-beverages
4.5,9300633636586,Carrots Broccoli Cauliflower,Woolworths,,,"Australian made, en:health-star-rating-4-5",en:australian-made|en:health-star-rating|en:health-star-rating-4-5,au,unknown,,,247.0,2.7,2.5,3.8,2.4,2.3,2.7,0.1425,0.057,247.0,0.010121457489878543,
4.5,9339687089956,"Protein muffin- lemon, coconut and blueberry",,,,"Source of proteins, Health Star Rating, Health Star Rating 4.5, High proteins, en:high-fibres",en:source-of-fibre|en:source-of-proteins|en:health-star-rating|en:health-star-rating-4-5|en:high-fibres|en:high-proteins,en:au,unknown,,,1579.0,47.0,14.25,9.75,2.25,15.25,,0.746875,0.29875,1579.0,0.00902469917669411,
4.5,9310081126904,Steamfresh,Birds Eye,,,"Responsible aquaculture, Responsible aquaculture ASC, en:health-star-rating-4-5",en:health-star-rating|en:health-star-rating-4-5|en:responsible-aquaculture|en:responsible-aquaculture-asc,en:au,unknown,,,333.0,1.79,0.842,2.68,1.68,11.9,,0.478,0.191,333.0,0.0025285285285285286,
4.5,9310012035343,Materfood Beef & Red Wine Casserole 175g,Masterfoods,,,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:Australia,unknown,4.0,,216.0,11.395348837209,5.1162790697674,0.23255813953488,0.23255813953488,0.93023255813953,,1.953488372093,0.7813953488372,216.0,0.023686477174849077,
4.5,26233383,Baked beans,,,,"Organic, EU Organic, Health Star Rating, Health Star Rating 4.5",en:organic|en:eu-organic|en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,396.0,6.9524,2.5238,0.2857,0.0476,2.2857,,0.25,0.1,396.0,0.006373232323232323,
4.5,9341650001766,Soy Milky,Vitasoy,,,en:health-star-rating-4-5,en:health-star-rating|en:health-star-rating-4-5,en:Australia,unknown,4.0,222.0,222.0,3.4,2.52,3.0,0.4,3.0,0.2,0.2,0.08,222.0,0.011351351351351352,
4.5,9300633372514,Large pasta shells,Woolworths,"Plant-based foods and beverages,Plant-based foods,Pastas,Dry durum wheat pasta",en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:cereals-and-their-products|en:pastas|en:cereal-pastas|en:dry-pastas|en:durum-wheat-pasta|en:dry-durum-wheat-pasta,"Health Star Rating,Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,"Australia,New Zealand",a,,1500.0,1500.0,70.6,3.0,1.4,0.4,13.0,3.8,0.0125,0.005,1500.0,0.002,plant-based-foods-and-beverages
4.5,9315596008554,Passion Fruit & Pineapple Mineral Water,Schweppes,,,en:health-star-rating-4-5,en:health-star-rating|en:health-star-rating-4-5,en:Australia,unknown,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00533,0.00213,4.0,0.0,
4.5,9355814000014,Meetballs,Meet,,,en:health-star-rating-4-5,en:health-star-rating|en:health-star-rating-4-5,au,unknown,,,879.0,10.5,1.92,11.2,0.833,16.2,6.0,0.575,0.23,879.0,0.0021843003412969283,
4.5,9300605133877,Vegan Burger,,,,"Vegetarian, Source of proteins, Vegan, Health Star Rating, Health Star Rating 4.5, High proteins, en:high-fibres",en:vegetarian|en:source-of-fibre|en:source-of-proteins|en:vegan|en:health-star-rating|en:health-star-rating-4-5|en:high-fibres|en:high-proteins,en:au,unknown,,,687.0,6.0,1.3333333333333,6.0,1.3333333333333,18.0,7.0666666666667,1.25,0.5,687.0,0.0019408054342551673,
4.5,9347881000011,We love nuts,,,,"Australian made, Health Star Rating, Health Star Rating 4.5",en:australian-made|en:health-star-rating|en:health-star-rating-4-5,en:au,unknown,,,2689.0,11.777777777778,5.3333333333333,55.555555555556,8.8888888888889,21.555555555556,7.7777777777778,0.34444444444445,0.13777777777778,2689.0,0.0019833891161522127,
4.5,9300601413423,Sun dried tomato strips,Coles,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Vegetables based foods, Dried products, Dried plant-based foods, Tomatoes and their products, Dried vegetables, Dried tomatoes",en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:vegetables-based-foods|en:dried-products|en:dried-plant-based-foods|en:tomatoes-and-their-products|en:dried-vegetables|en:dried-tomatoes,"Health Star Rating, Health Star Rating 4.5, en:no-artificial-colours-or-flavours",en:no-artificial-flavors|en:health-star-rating|en:health-star-rating-4-5|en:no-artificial-colors|en:no-artificial-colours-or-flavours,en:au,c,,,860.0,5.2,4.0,18.0,4.0,4.0,,0.95,0.38,860.0,0.004651162790697674,plant-based-foods-and-beverages
4.5,9300462103020,Corn kernels x 4,Edgell,"Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Vegetables based foods, Canned vegetables",en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:canned-foods|en:vegetables-based-foods|en:canned-plant-based-foods|en:canned-vegetables,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:au,b,,,275.0,7.64,2.78,2.08,0.556,2.64,2.78,0.604,0.242,275.0,0.010109090909090908,plant-based-foods-and-beverages
4.5,9300601176311,Baby corn spears,Coles,,,"No artificial flavors, No artificial colors, No artificial colours or flavours, en:health-star-rating-4-5",en:no-artificial-flavors|en:health-star-rating|en:health-star-rating-4-5|en:no-artificial-colors|en:no-artificial-colours-or-flavours,en:Australia,unknown,,,117.0,2.7,1.6,1.0,1.0,1.3,1.2,0.4425,0.177,117.0,0.013675213675213675,
4.5,9334864006603,Roasted Shredded Chicken,Mt Barker,,,"Australian made, en:health-star-rating-4-5",en:australian-made|en:health-star-rating|en:health-star-rating-4-5,en:Australia,unknown,,,518.0,1.97,0.758,1.67,0.455,24.8,1.36,0.925,0.37,518.0,0.0014633204633204633,
4.5,9339687134854,Italian Tomato Passata,La Gina,Food,en:food,"Health Star Rating, Health Star Rating 4.5",en:health-star-rating|en:health-star-rating-4-5,en:au,a,1.0,,100.0,3.6,3.6,1.0,1.0,1.4,1.0,0.1,0.04,100.0,0.036000000000000004,food
4.5,9352357003106,Corn and cauliflower pasta,Keep it cleaner,"Plant-based foods and beverages, Plant-based foods",en:plant-based-foods-and-beverages|en:plant-based-foods,"No gluten, Health Star Rating, Health Star Rating 4.5, en:vegan",en:no-gluten|en:vegetarian|en:vegan|en:health-star-rating|en:health-star-rating-4-5,au,b,,,1464.0,75.0,2.1,2.1,1.0,6.3,3.1,0.2,0.08,1464.0,0.0014344262295081969,plant-based-foods-and-beverages
4.5,9310653106969,Greek Yogurt Honey,Chobani,,,en:health-star-rating-4-5,en:health-star-rating|en:health-star-rating-4-5,en:Australia,unknown,,,376.0,10.8,10.1,1.62,1.06,7.75,,0.0734,0.0294,376.0,0.026861702127659575,
4.5,9300633469023,100% Natural Fruit Mango,Woolworths,Frozen mangos,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:frozen-foods|en:fruits-based-foods|en:frozen-plant-based-foods|en:fruits|en:tropical-fruits|en:frozen-fruits|en:frozen-tropical-fruits|en:frozen-mangos,"Health Star Rating,Health Star Rating 4.5,No added sugar",en:health-star-rating|en:health-star-rating-4-5|en:no-added-sugar,"Australia,New Zealand",unknown,,,230.0,11.6,11.2,0.66666666666667,0.66666666666667,0.93333333333333,,,,230.0,0.04869565217391304,plant-based-foods-and-beverages
4.5,9315090200102,Ancient grains muesli,Freedom Foods,,,"No gluten,Health Star Rating,Health Star Rating 4.5",en:no-gluten|en:health-star-rating|en:health-star-rating-4-5,"Australia,New Zealand",unknown,,,1721.0,65.714285714286,3.9999999318803,9.714285986764,1.4285714285714,10.571428707668,,0.1214285,0.0485714,1721.0,0.0023242300591983147,
